dataset,perturbation,target,rep,model,ndcg_score,cohen_kappa_score,r2_score,kendalltau,weightedtau,spearmanr,rbo
real_data_testing,noise_injection,cp,3,DecisionTreeClassifier,0.9379031763621647,0.08333333333333315,0.6338724601601513,0.7179487179487178,0.6920917783383784,0.8516483516483516,0.7111693861693861
real_data_testing,noise_injection,cp,3,RandomForestClassifier,0.9976966848745472,0.5833333333333333,0.9635423617802445,0.8717948717948716,0.9408284634664726,0.9560439560439561,0.9660839160839159
real_data_testing,noise_injection,cp,4,DecisionTreeClassifier,0.9840106681826017,0.5833333333333333,0.8507113328324333,0.8205128205128204,0.8183959238843519,0.9340659340659341,0.875058275058275
real_data_testing,noise_injection,cp,4,RandomForestClassifier,0.9977342001220265,0.6666666666666666,0.946389718930143,0.846153846153846,0.9394123698835858,0.945054945054945,0.978049728049728
real_data_testing,noise_injection,fbs,0,DecisionTreeClassifier,0.9389035488272996,0.33333333333333326,-0.013873306427510945,0.46153846153846145,0.5279199640253767,0.5824175824175823,0.6151376401376402
real_data_testing,noise_injection,fbs,0,RandomForestClassifier,0.9908648516958769,0.6666666666666666,0.8722839461641865,0.8974358974358972,0.8897299838073475,0.9725274725274725,0.8455710955710954
real_data_testing,noise_injection,fbs,1,DecisionTreeClassifier,0.9227522810501382,0.08333333333333315,0.13562794127639677,0.5384615384615383,0.56745569126513,0.6703296703296703,0.6913281163281163
real_data_testing,noise_injection,fbs,1,RandomForestClassifier,0.9955926326693499,0.5833333333333333,0.9468388219654276,0.8717948717948716,0.9163710714928743,0.9560439560439561,0.8549728049728049
real_data_testing,noise_injection,fbs,2,DecisionTreeClassifier,0.9589875541994968,-2.220446049250313e-16,0.48014048074620896,0.6153846153846153,0.6057916584132713,0.7967032967032966,0.7419053169053169
real_data_testing,noise_injection,fbs,2,RandomForestClassifier,0.9756501088253207,0.33333333333333326,0.8837087783492125,0.7948717948717947,0.785733129841689,0.9230769230769231,0.7562548562548563
real_data_testing,noise_injection,fbs,3,DecisionTreeClassifier,0.8450609570409712,-0.08333333333333348,-0.3841933159019282,0.30769230769230765,0.30177627612036023,0.38461538461538464,0.6382450882450884
real_data_testing,noise_injection,fbs,3,RandomForestClassifier,0.9910886052252376,0.5833333333333333,0.8882821248871664,0.9230769230769229,0.9002646613024687,0.9780219780219779,0.8293317793317793
real_data_testing,noise_injection,fbs,4,DecisionTreeClassifier,0.9594655761293692,0.41666666666666663,0.8575159961333202,0.769230769230769,0.6897930441110898,0.9120879120879121,0.7904428904428904
real_data_testing,noise_injection,fbs,4,RandomForestClassifier,0.988741083442936,0.2499999999999999,0.9551879335286411,0.8205128205128204,0.8416262868388668,0.945054945054945,0.6785991785991785
real_data_testing,noise_injection,restecg,0,DecisionTreeClassifier,0.927650324542607,-0.08333333333333348,0.5389734349780856,0.4871794871794871,0.42300062042263786,0.6978021978021978,0.5844266844266846
real_data_testing,noise_injection,restecg,0,RandomForestClassifier,0.9951043780103347,0.4999999999999999,0.8943598137403601,0.846153846153846,0.9058363939977527,0.945054945054945,0.8293317793317793
real_data_testing,noise_injection,restecg,1,DecisionTreeClassifier,0.9354488314953537,0.33333333333333326,0.7036411711191359,0.6410256410256409,0.5246578004112301,0.8351648351648352,0.7742035742035741
real_data_testing,noise_injection,restecg,1,RandomForestClassifier,0.9978472681950483,0.6666666666666666,0.9400381821244861,0.8717948717948716,0.9522254208068172,0.9395604395604396,0.9703574203574203
real_data_testing,noise_injection,restecg,2,DecisionTreeClassifier,0.9625847366362426,0.08333333333333315,0.4203410905434266,0.6923076923076922,0.7136513195688514,0.8571428571428571,0.6247530247530247
real_data_testing,noise_injection,restecg,2,RandomForestClassifier,0.9993812477200728,0.6666666666666666,0.9591269272031899,0.9487179487179485,0.9759566594211309,0.989010989010989,0.868925518925519
real_data_testing,noise_injection,restecg,3,DecisionTreeClassifier,0.9697937675494918,0.33333333333333326,0.8465997508794137,0.7435897435897434,0.7021836084513606,0.8846153846153846,0.7818958818958818
real_data_testing,noise_injection,restecg,3,RandomForestClassifier,0.9908819348472891,0.6666666666666666,0.9592854101567166,0.8974358974358972,0.8753837647059509,0.9725274725274725,0.8378787878787878
real_data_testing,noise_injection,restecg,4,DecisionTreeClassifier,0.889028500213,-2.220446049250313e-16,0.22507671984819022,0.4358974358974358,0.28466484233906025,0.576923076923077,0.5098845598845598
real_data_testing,noise_injection,restecg,4,RandomForestClassifier,0.9901411487967706,0.4999999999999999,0.9580741488888992,0.9230769230769229,0.8824163847423152,0.9835164835164836,0.7789044289044289
real_data_testing,noise_injection,exang,0,DecisionTreeClassifier,0.9747659692155489,0.16666666666666652,0.8297482287095066,0.7435897435897434,0.768858172199423,0.8791208791208791,0.655858030858031
real_data_testing,noise_injection,exang,0,RandomForestClassifier,0.9859597362848771,0.16666666666666652,0.9678781933463667,0.7948717948717947,0.8177616122727918,0.9175824175824175,0.8248445998445997
real_data_testing,noise_injection,exang,1,DecisionTreeClassifier,0.9878438554770247,0.41666666666666663,0.7634120322617081,0.8205128205128204,0.8462309542902968,0.9230769230769231,0.7899239649239647
real_data_testing,noise_injection,exang,1,RandomForestClassifier,0.9974871774028995,0.6666666666666666,0.9599900511423872,0.8717948717948716,0.9473067607451937,0.9395604395604396,0.8382145632145631
real_data_testing,noise_injection,exang,2,DecisionTreeClassifier,0.9429170052183071,0.2499999999999999,0.9065199968878866,0.6923076923076922,0.5055800951663755,0.8241758241758241,0.6612914862914863
real_data_testing,noise_injection,exang,2,RandomForestClassifier,0.9943176419053421,0.41666666666666663,0.950993982716138,0.7948717948717947,0.8837082774502114,0.9175824175824175,0.8104367854367853
real_data_testing,noise_injection,exang,3,DecisionTreeClassifier,0.9852984977947198,0.08333333333333315,0.8487987363027089,0.8205128205128204,0.8127514013320036,0.9395604395604396,0.6973387723387723
real_data_testing,noise_injection,exang,3,RandomForestClassifier,0.9963755970470024,0.75,0.9264786948148837,0.846153846153846,0.929376822836905,0.9285714285714285,0.9607420357420356
real_data_testing,noise_injection,exang,4,DecisionTreeClassifier,0.9914295255449983,0.2499999999999999,0.40829332596677215,0.7179487179487178,0.854074152285398,0.8406593406593407,0.7559163059163059
real_data_testing,noise_injection,exang,4,RandomForestClassifier,0.9912422533395449,0.5833333333333333,0.9712169661063732,0.6666666666666665,0.8517393503567068,0.8241758241758241,0.8123598623598622
real_data_testing,noise_injection,slope,0,DecisionTreeClassifier,0.9310385682838912,0.16666666666666652,0.6875744759432894,0.564102564102564,0.4709387404635107,0.7032967032967032,0.5961843711843712
real_data_testing,noise_injection,slope,0,RandomForestClassifier,0.9994571500790469,0.6666666666666666,0.9787118573213369,0.9487179487179485,0.9776204275826003,0.989010989010989,0.9655982905982907
real_data_testing,noise_injection,slope,1,DecisionTreeClassifier,0.9200277599953574,0.33333333333333326,0.8257388473936157,0.6153846153846153,0.5426925237181495,0.7472527472527472,0.6537545787545788
real_data_testing,noise_injection,slope,1,RandomForestClassifier,0.9990234906819694,0.8333333333333333,0.9391403221787149,0.9230769230769229,0.9683430294367709,0.9780219780219779,0.9923076923076923
real_data_testing,noise_injection,slope,2,DecisionTreeClassifier,0.9645224546559178,0.4999999999999999,0.9077862638387661,0.769230769230769,0.6324528160294174,0.8626373626373626,0.7620879120879122
real_data_testing,noise_injection,slope,2,RandomForestClassifier,0.9990234906819694,0.8333333333333333,0.9834454808780045,0.9230769230769229,0.9683430294367709,0.9780219780219779,0.9923076923076923
real_data_testing,noise_injection,slope,3,DecisionTreeClassifier,0.8886698760560159,0.4999999999999999,0.634143067476198,0.6666666666666665,0.5281969436113485,0.7527472527472527,0.9105921855921856
real_data_testing,noise_injection,slope,3,RandomForestClassifier,0.9961369122332803,0.6666666666666666,0.9756348361740355,0.9487179487179485,0.9327421720726045,0.989010989010989,0.8269230769230769
real_data_testing,noise_injection,slope,4,DecisionTreeClassifier,0.9640318082415833,0.16666666666666652,0.9374844963347623,0.8205128205128204,0.7580238273706734,0.9340659340659341,0.6397102897102896
real_data_testing,noise_injection,slope,4,RandomForestClassifier,0.9966322653971944,0.4999999999999999,0.9816504015587102,0.8974358974358972,0.9356405318357094,0.967032967032967,0.9555555555555556
real_data_testing,noise_injection,ca,0,DecisionTreeClassifier,0.9348036863829472,0.16666666666666652,0.9024494407458203,0.6666666666666665,0.49679142891797773,0.8351648351648352,0.6575369075369076
real_data_testing,noise_injection,ca,0,RandomForestClassifier,0.9980547261565965,0.6666666666666666,0.9853587111300204,0.8974358974358972,0.9447591157479439,0.9725274725274725,0.9192307692307693
real_data_testing,noise_injection,ca,1,DecisionTreeClassifier,0.9673574659168718,-0.08333333333333348,0.6942196628524022,0.6923076923076922,0.7087366589499239,0.8626373626373626,0.579026529026529
real_data_testing,noise_injection,ca,1,RandomForestClassifier,0.9982784796859572,0.5833333333333333,0.9790225476709096,0.9230769230769229,0.9552937932430654,0.9780219780219779,0.9004856254856255
real_data_testing,noise_injection,ca,2,DecisionTreeClassifier,0.9751159261829353,-2.220446049250313e-16,0.5167622064868984,0.5897435897435896,0.6820275807385676,0.8131868131868131,0.6913558663558663
real_data_testing,noise_injection,ca,2,RandomForestClassifier,0.9958656619468806,0.41666666666666663,0.9620644340665595,0.8717948717948716,0.9230677383427882,0.9505494505494506,0.8986208236208236
real_data_testing,noise_injection,ca,3,DecisionTreeClassifier,0.9670537561410583,0.41666666666666663,0.9057126954605572,0.769230769230769,0.6760416512142745,0.9120879120879121,0.8568376068376069
real_data_testing,noise_injection,ca,3,RandomForestClassifier,0.9904344277885677,0.5833333333333333,0.9705037742490347,0.8717948717948716,0.8653255299116138,0.9615384615384615,0.8517676767676767
real_data_testing,noise_injection,ca,4,DecisionTreeClassifier,0.9781926323567304,0.08333333333333315,0.7613212500234963,0.6923076923076922,0.75469134628222,0.8516483516483516,0.7123598623598623
real_data_testing,noise_injection,ca,4,RandomForestClassifier,0.9934781941699067,0.4999999999999999,0.9724043321899845,0.846153846153846,0.884197954670462,0.945054945054945,0.93510101010101
real_data_testing,noise_injection,thal,0,DecisionTreeClassifier,0.9895459201765955,0.16666666666666652,0.5603266044047082,0.7179487179487178,0.8366538888108392,0.8681318681318682,0.603016428016428
real_data_testing,noise_injection,thal,0,RandomForestClassifier,0.9974871774028995,0.6666666666666666,0.9272336357007819,0.8717948717948716,0.9473067607451937,0.9395604395604396,0.9703574203574203
real_data_testing,noise_injection,thal,1,DecisionTreeClassifier,0.9726567647186665,0.4999999999999999,0.8382642868586413,0.846153846153846,0.7449840444051579,0.945054945054945,0.9357420357420356
real_data_testing,noise_injection,thal,1,RandomForestClassifier,0.9985033011235281,0.5833333333333333,0.9527314499181112,0.9230769230769229,0.9588548970194408,0.9780219780219779,0.9479215229215228
real_data_testing,noise_injection,thal,2,DecisionTreeClassifier,0.969588961570609,0.41666666666666663,0.8002518028230255,0.7435897435897434,0.6726120200268821,0.8846153846153846,0.6497530247530249
real_data_testing,noise_injection,thal,2,RandomForestClassifier,0.997175386819531,0.33333333333333326,0.9695630037626032,0.8717948717948716,0.9266249881107478,0.9615384615384615,0.8575369075369075
real_data_testing,noise_injection,thal,3,DecisionTreeClassifier,0.9899393908414972,0.08333333333333315,0.6400536027857022,0.7948717948717947,0.8470874167643259,0.9120879120879121,0.6684010434010434
real_data_testing,noise_injection,thal,3,RandomForestClassifier,0.9964960241377869,0.33333333333333326,0.935766296793472,0.8205128205128204,0.9120683256064102,0.9395604395604396,0.9246891996891997
real_data_testing,noise_injection,thal,4,DecisionTreeClassifier,0.9757843956576957,0.16666666666666652,0.8506414431744715,0.8205128205128204,0.7896146253365715,0.9340659340659341,0.8383061383061382
real_data_testing,noise_injection,thal,4,RandomForestClassifier,0.9834445490718825,0.41666666666666663,0.9378875728287089,0.8205128205128204,0.8141344086162249,0.9230769230769231,0.9340326340326339
real_data_testing,noise_injection,num,0,DecisionTreeClassifier,0.9857329793230827,0.33333333333333326,0.6890182498095455,0.7179487179487178,0.7940737130738729,0.8681318681318682,0.8636419136419136
real_data_testing,noise_injection,num,0,RandomForestClassifier,0.9968672919252762,0.2499999999999999,0.958771225196649,0.846153846153846,0.9235622148942737,0.945054945054945,0.9439837939837938
real_data_testing,noise_injection,num,1,DecisionTreeClassifier,0.9871353842010665,0.16666666666666652,0.6695749955076494,0.7435897435897434,0.8204180421113684,0.901098901098901,0.6214563214563215
real_data_testing,noise_injection,num,1,RandomForestClassifier,0.997990245559593,0.33333333333333326,0.9551418373071743,0.8717948717948716,0.9418100721383116,0.9615384615384615,0.8256715506715506
real_data_testing,noise_injection,num,2,DecisionTreeClassifier,0.9977419449146839,0.4999999999999999,0.9234376289086591,0.8974358974358972,0.9460296296167022,0.9615384615384615,0.7805222555222554
real_data_testing,noise_injection,num,2,RandomForestClassifier,0.9954932166289198,0.4999999999999999,0.9531311092715669,0.846153846153846,0.9145844113649328,0.9340659340659341,0.9511266511266511
real_data_testing,noise_injection,num,3,DecisionTreeClassifier,0.9889602771085113,0.4999999999999999,0.4642870743988974,0.7179487179487178,0.8609771903784171,0.7857142857142857,0.7503024753024754
real_data_testing,noise_injection,num,3,RandomForestClassifier,0.9961851675230289,0.41666666666666663,0.9604229870837037,0.8974358974358972,0.9268049630320605,0.9725274725274725,0.8363247863247862
real_data_testing,noise_injection,num,4,DecisionTreeClassifier,0.9959213933462244,0.33333333333333326,0.5748877780660717,0.7948717948717947,0.9104717480822311,0.9120879120879121,0.7943778443778443
real_data_testing,noise_injection,num,4,RandomForestClassifier,0.997189234481175,0.33333333333333326,0.9789453545810064,0.8717948717948716,0.9266249881107478,0.9615384615384615,0.8252442002442002
real_data_testing,category_flip,Age,0,LinearRegression,0.9453362070691309,0.41666666666666663,0.9877164324650172,0.6666666666666665,0.5643007127152319,0.8131868131868131,0.6770118770118768
real_data_testing,category_flip,Age,0,RandomForestRegressor,0.9982437877004575,0.6666666666666666,0.9967813067163296,0.9487179487179485,0.95942296331653,0.989010989010989,0.9285409035409036
real_data_testing,category_flip,Age,1,LinearRegression,0.9222945745339811,0.33333333333333326,0.9427771668390668,0.5128205128205127,0.3501217575790895,0.6318681318681317,0.6291486291486291
real_data_testing,category_flip,Age,1,RandomForestRegressor,0.9801109490230785,0.5833333333333333,0.995889018517437,0.9230769230769229,0.8497617350193241,0.9780219780219779,0.7402930402930402
real_data_testing,category_flip,Age,2,LinearRegression,0.9630520291051625,0.4999999999999999,0.9873095299658167,0.846153846153846,0.7273291954372032,0.945054945054945,0.6291486291486291
real_data_testing,category_flip,Age,2,RandomForestRegressor,0.9947820127065008,0.5833333333333333,0.9990386828869405,0.9230769230769229,0.9130889106652486,0.9780219780219779,0.7851648351648352
real_data_testing,category_flip,Age,3,LinearRegression,0.9772752077018232,0.16666666666666652,0.952890891937817,0.769230769230769,0.7529408265728209,0.9065934065934067,0.6463342213342214
real_data_testing,category_flip,Age,3,RandomForestRegressor,0.9964282269952637,0.6666666666666666,0.9969856388628249,0.9487179487179485,0.9371095634964612,0.989010989010989,0.7851648351648352
real_data_testing,category_flip,Age,4,LinearRegression,0.9678387917699521,0.33333333333333326,0.9918639480238247,0.7948717948717947,0.6710730344775231,0.8956043956043955,0.593892218892219
real_data_testing,category_flip,Age,4,RandomForestRegressor,0.9911464359769434,0.8333333333333333,0.9963966408190333,0.9230769230769229,0.8864478229797216,0.9780219780219779,0.9846153846153847
real_data_testing,category_flip,trestbps,0,LinearRegression,0.9474207099889413,0.2499999999999999,0.9499298157090911,0.7435897435897434,0.6246822624571007,0.8846153846153846,0.6359862359862359
real_data_testing,category_flip,trestbps,0,RandomForestRegressor,0.9777234812461049,0.6666666666666666,0.9923863084090766,0.9230769230769229,0.8362228216053676,0.9725274725274725,0.8005494505494505
real_data_testing,category_flip,trestbps,1,LinearRegression,0.9686947038475311,0.16666666666666652,0.841431067972848,0.7179487179487178,0.6551144582325839,0.8846153846153846,0.6943195693195694
real_data_testing,category_flip,trestbps,1,RandomForestRegressor,0.9613738597865592,0.4999999999999999,0.9931809863950243,0.8205128205128204,0.687771216752633,0.9395604395604396,0.7807359307359307
real_data_testing,category_flip,trestbps,2,LinearRegression,0.9653120387952249,0.16666666666666652,0.893063912697934,0.6923076923076922,0.7219919028010352,0.8021978021978022,0.5326895326895327
real_data_testing,category_flip,trestbps,2,RandomForestRegressor,0.9971056767586534,0.8333333333333333,0.9975804985263419,0.9743589743589742,0.9563260857614315,0.9945054945054945,0.8397435897435896
real_data_testing,category_flip,trestbps,3,LinearRegression,0.9463067480484764,0.33333333333333326,0.9207151326296172,0.7179487179487178,0.6147403023695026,0.8901098901098902,0.7234709734709734
real_data_testing,category_flip,trestbps,3,RandomForestRegressor,0.987859849344198,0.2499999999999999,0.9961387432037131,0.8717948717948716,0.8448517282973513,0.967032967032967,0.6421828171828172
real_data_testing,category_flip,trestbps,4,LinearRegression,0.9687705596636441,0.08333333333333315,0.8553968390836924,0.6923076923076922,0.6957658118330566,0.8516483516483516,0.4233766233766234
real_data_testing,category_flip,trestbps,4,RandomForestRegressor,0.9962109157874796,0.5833333333333333,0.994212572290304,0.9230769230769229,0.9325965923584758,0.9780219780219779,0.8094322344322346
real_data_testing,category_flip,chol,0,LinearRegression,0.9509144032262012,0.16666666666666652,0.756116053111923,0.769230769230769,0.6992862667282145,0.9065934065934067,0.5293345543345543
real_data_testing,category_flip,chol,0,RandomForestRegressor,0.9905457158292387,0.5833333333333333,0.9948451550760617,0.9230769230769229,0.8909711926687163,0.9780219780219779,0.7666666666666667
real_data_testing,category_flip,chol,1,LinearRegression,0.955927430211262,0.16666666666666652,0.8326866736272613,0.6666666666666665,0.6039683488468081,0.8351648351648352,0.7263375513375513
real_data_testing,category_flip,chol,1,RandomForestRegressor,0.9833227323159116,0.33333333333333326,0.9791093668895432,0.846153846153846,0.811805133190168,0.945054945054945,0.7845820845820844
real_data_testing,category_flip,chol,2,LinearRegression,0.9318194945121433,-2.220446049250313e-16,0.9104157209845234,0.564102564102564,0.41834985030449584,0.7472527472527472,0.47026307026307035
real_data_testing,category_flip,chol,2,RandomForestRegressor,0.9917544533415671,0.41666666666666663,0.9848495177891888,0.8717948717948716,0.897491084151474,0.9505494505494506,0.6684065934065934
real_data_testing,category_flip,chol,3,LinearRegression,0.9478614694379337,0.16666666666666652,0.8618135555985492,0.6153846153846153,0.5055886030717465,0.7802197802197801,0.7153180153180152
real_data_testing,category_flip,chol,3,RandomForestRegressor,0.9987043548153314,0.75,0.9864076630708053,0.9487179487179485,0.9695842382981399,0.9835164835164836,0.9415750915750916
real_data_testing,category_flip,chol,4,LinearRegression,0.956726765474529,0.41666666666666663,0.9181023257559954,0.7948717948717947,0.6998594232250983,0.9065934065934067,0.6518620268620268
real_data_testing,category_flip,chol,4,RandomForestRegressor,0.9961350134285054,0.5833333333333333,0.996289783477009,0.9230769230769229,0.9309328241970065,0.9780219780219779,0.8902930402930402
real_data_testing,category_flip,thalach,0,LinearRegression,0.9752568247736233,0.33333333333333326,0.9751802177027463,0.769230769230769,0.774370349557109,0.8901098901098902,0.8709068709068707
real_data_testing,category_flip,thalach,0,RandomForestRegressor,0.9812656663571483,0.4999999999999999,0.8489666087558199,0.7179487179487178,0.7619941832105432,0.8956043956043955,0.6886724386724388
real_data_testing,category_flip,thalach,1,LinearRegression,0.9840009911626965,0.4999999999999999,0.9574029276197447,0.846153846153846,0.8252419517396704,0.945054945054945,0.7935564435564435
real_data_testing,category_flip,thalach,1,RandomForestRegressor,0.9897868134772608,0.4999999999999999,0.9678727804994164,0.8205128205128204,0.8420857137289087,0.9505494505494506,0.7889138639138639
real_data_testing,category_flip,thalach,2,LinearRegression,0.9358979771137172,0.16666666666666652,0.9355165418705428,0.6153846153846153,0.4362302678404959,0.7582417582417583,0.6618409368409369
real_data_testing,category_flip,thalach,2,RandomForestRegressor,0.9764174224000348,0.2499999999999999,0.7485150808773089,0.7179487179487178,0.780273890561868,0.8571428571428571,0.5539016539016539
real_data_testing,category_flip,thalach,3,LinearRegression,0.9703430972334344,-2.220446049250313e-16,0.8748571709355915,0.7435897435897434,0.7078716158533838,0.8791208791208791,0.5589382839382839
real_data_testing,category_flip,thalach,3,RandomForestRegressor,0.984328335806649,0.2499999999999999,0.5745524059219258,0.7179487179487178,0.8006871915157132,0.8736263736263737,0.6387640137640138
real_data_testing,category_flip,thalach,4,LinearRegression,0.9642419328796468,0.08333333333333315,0.8532946522819448,0.6666666666666665,0.6892251232482804,0.8296703296703297,0.5544844044844045
real_data_testing,category_flip,thalach,4,RandomForestRegressor,0.989683118999293,0.2499999999999999,0.4401284323795963,0.7179487179487178,0.8440347512303015,0.8626373626373626,0.7463647463647464
real_data_testing,category_flip,oldpeak,0,LinearRegression,0.9249637193492589,0.16666666666666652,0.6702908787610521,0.3589743589743589,0.32892136630270286,0.5274725274725275,0.738855588855589
real_data_testing,category_flip,oldpeak,0,RandomForestRegressor,0.9896002621853178,0.2499999999999999,0.8799205360148328,0.8205128205128204,0.8375831411419326,0.9505494505494506,0.6504523254523256
real_data_testing,category_flip,oldpeak,1,LinearRegression,0.8764007084323654,0.16666666666666652,0.9161646661330689,0.4102564102564102,0.24331540419531353,0.576923076923077,0.46779054279054283
real_data_testing,category_flip,oldpeak,1,RandomForestRegressor,0.987639925501216,0.41666666666666663,0.9511749092159129,0.8974358974358972,0.8579589927687169,0.9725274725274725,0.7222527472527472
real_data_testing,category_flip,oldpeak,2,LinearRegression,0.9680581853810822,0.16666666666666652,0.7236967052787587,0.7435897435897434,0.6747229258817462,0.8516483516483516,0.4522560772560773
real_data_testing,category_flip,oldpeak,2,RandomForestRegressor,0.9968623866310973,0.2499999999999999,0.8608701815898545,0.8717948717948716,0.9186606433605327,0.967032967032967,0.6656870906870908
real_data_testing,category_flip,oldpeak,3,LinearRegression,0.9064141045049534,-0.08333333333333348,0.6023800072278482,0.46153846153846145,0.35195037549676716,0.6648351648351648,0.45158175158175157
real_data_testing,category_flip,oldpeak,3,RandomForestRegressor,0.9908574548334529,0.16666666666666652,0.752425339537747,0.7948717948717947,0.8415384445338381,0.9395604395604396,0.7586940836940836
real_data_testing,category_flip,oldpeak,4,LinearRegression,0.931744737965293,0.2499999999999999,0.7068995451816777,0.4871794871794871,0.444138838544389,0.6593406593406593,0.6818931068931067
real_data_testing,category_flip,oldpeak,4,RandomForestRegressor,0.9921509603960266,0.4999999999999999,0.7222675050848579,0.8974358974358972,0.9060094607907728,0.967032967032967,0.7766761016761016
real_data_testing,category_flip,sex,0,DecisionTreeClassifier,0.9891323679428817,0.2499999999999999,0.8577607888904075,0.7435897435897434,0.8168257426819654,0.9065934065934067,0.7637640137640138
real_data_testing,category_flip,sex,0,RandomForestClassifier,0.9968734973370829,0.41666666666666663,0.9224333366839762,0.8974358974358972,0.9352567307711888,0.9725274725274725,0.7508796758796759
real_data_testing,category_flip,sex,1,DecisionTreeClassifier,0.988809535434854,0.2499999999999999,0.4351893698565612,0.7179487179487178,0.844637867188834,0.8241758241758241,0.7627539127539128
real_data_testing,category_flip,sex,1,RandomForestClassifier,0.9903857466499869,0.33333333333333326,0.9110722574312791,0.8974358974358972,0.8770299353195584,0.9780219780219779,0.8632728382728382
real_data_testing,category_flip,sex,2,DecisionTreeClassifier,0.9685702364545395,0.08333333333333315,-0.23388641957834522,0.6666666666666665,0.7136823697875991,0.8516483516483516,0.6760933510933511
real_data_testing,category_flip,sex,2,RandomForestClassifier,0.9909386671010678,0.5833333333333333,0.9250553986347386,0.9230769230769229,0.8978758305388138,0.9780219780219779,0.8856504606504605
real_data_testing,category_flip,sex,3,DecisionTreeClassifier,0.9251877984550684,-2.220446049250313e-16,0.5680658438343729,0.564102564102564,0.49319963850855403,0.7692307692307693,0.6859862359862361
real_data_testing,category_flip,sex,3,RandomForestClassifier,0.9770091203703953,0.2499999999999999,0.9349314890430064,0.8205128205128204,0.7835677588490215,0.9505494505494506,0.8632728382728382
real_data_testing,category_flip,sex,4,DecisionTreeClassifier,0.9621963551682886,0.08333333333333315,0.7268744383023749,0.5897435897435896,0.6565509853317895,0.7912087912087913,0.6437368187368188
real_data_testing,category_flip,sex,4,RandomForestClassifier,0.9882298360447891,0.4999999999999999,0.9673546845172836,0.8717948717948716,0.844375285596567,0.967032967032967,0.7253940503940505
real_data_testing,category_flip,cp,0,DecisionTreeClassifier,0.9297758554014013,-2.220446049250313e-16,0.6971208128259709,0.564102564102564,0.5049273134012745,0.7637362637362637,0.6614413364413365
real_data_testing,category_flip,cp,0,RandomForestClassifier,0.9983331603339027,0.4999999999999999,0.9756258938172168,0.9230769230769229,0.9510625283051468,0.9835164835164836,0.9209401709401709
real_data_testing,category_flip,cp,1,DecisionTreeClassifier,0.9538173187294893,0.33333333333333326,0.7627197015463217,0.7179487179487178,0.6377508414100261,0.8736263736263737,0.7254273504273504
real_data_testing,category_flip,cp,1,RandomForestClassifier,0.9988857438727262,0.5833333333333333,0.9753008146343891,0.9230769230769229,0.9646014417191031,0.9780219780219779,0.9491452991452991
real_data_testing,category_flip,cp,2,DecisionTreeClassifier,0.942928910611604,0.08333333333333315,0.7249724544641505,0.564102564102564,0.5777093170144437,0.7967032967032966,0.6451104451104451
real_data_testing,category_flip,cp,2,RandomForestClassifier,0.9988544178005545,0.5833333333333333,0.962732801412972,0.9230769230769229,0.9646014417191031,0.9780219780219779,0.9491452991452991
real_data_testing,category_flip,cp,3,DecisionTreeClassifier,0.9887812858255064,0.33333333333333326,0.4977250652358214,0.5897435897435896,0.8067913591095235,0.7912087912087913,0.8549728049728049
real_data_testing,category_flip,cp,3,RandomForestClassifier,0.9948051259517017,0.6666666666666666,0.9662235815298061,0.8974358974358972,0.9087612227997903,0.9725274725274725,0.9106837606837607
real_data_testing,category_flip,cp,4,DecisionTreeClassifier,0.9110821377883422,-2.220446049250313e-16,0.6523479886258585,0.4358974358974358,0.3833065152521292,0.6978021978021978,0.6054584304584304
real_data_testing,category_flip,cp,4,RandomForestClassifier,0.9988074819452663,0.6666666666666666,0.9661432683128918,0.9487179487179485,0.966410789594701,0.989010989010989,0.9632478632478633
real_data_testing,category_flip,fbs,0,DecisionTreeClassifier,0.8995604135564279,0.08333333333333315,0.5129812450877802,0.5128205128205127,0.37509129636917504,0.7032967032967032,0.5618992118992119
real_data_testing,category_flip,fbs,0,RandomForestClassifier,0.9913357133303722,0.6666666666666666,0.964904976526328,0.9487179487179485,0.905165214796251,0.989010989010989,0.7364468864468865
real_data_testing,category_flip,fbs,1,DecisionTreeClassifier,0.8240436898530639,0.08333333333333315,-0.009974304258448585,0.33333333333333326,0.19719310385549174,0.3736263736263736,0.6315573315573317
real_data_testing,category_flip,fbs,1,RandomForestClassifier,0.9994943523164646,0.8333333333333333,0.9745652903535875,0.9743589743589742,0.9837782604256746,0.9945054945054945,0.8774725274725275
real_data_testing,category_flip,fbs,2,DecisionTreeClassifier,0.9496035158886301,0.33333333333333326,0.5226336341950252,0.6153846153846153,0.5594445893939434,0.7417582417582418,0.6105588855588857
real_data_testing,category_flip,fbs,2,RandomForestClassifier,0.9802604644353695,0.4999999999999999,0.9553564457633391,0.8974358974358972,0.8514170679925619,0.967032967032967,0.8442890442890442
real_data_testing,category_flip,fbs,3,DecisionTreeClassifier,0.9027008882689316,-0.08333333333333348,-0.1031650862801814,0.3589743589743589,0.36797243380486033,0.45604395604395603,0.6313436563436563
real_data_testing,category_flip,fbs,3,RandomForestClassifier,0.990152615883447,0.5833333333333333,0.9623124085442747,0.9230769230769229,0.8856991273070605,0.9780219780219779,0.7364468864468865
real_data_testing,category_flip,fbs,4,DecisionTreeClassifier,0.9026338710369785,-2.220446049250313e-16,0.45907251577401964,0.4102564102564102,0.3126398532393595,0.6098901098901099,0.5424547674547675
