dataset,perturbation,metric,median,ci_lower,ci_upper,n
real_data6_testing,correlation_mix,balanced_accuracy,0.5972058567628706,0.5672955974842767,0.6269468313641247,180
real_data6_testing,correlation_mix,macro_f1,0.5960396039603961,0.5661881977671451,0.6312318196509372,180
real_data6_testing,correlation_mix,kendalltau,0.9999999999999999,0.9999999999999999,0.9999999999999999,180
real_data6_testing,correlation_mix,weightedtau,1.0,1.0,1.0,180
real_data6_testing,correlation_mix,spearmanr,1.0,1.0,1.0,180
real_data6_testing,correlation_mix,ndcg_score,1.0,1.0,1.0,180
real_data6_testing,correlation_mix,rbo,1.0,1.0,1.0,180
real_data6_testing,missingness_mcar,accuracy,0.7647058823529411,0.746139705882353,0.7941176470588235,180
real_data6_testing,missingness_mcar,balanced_accuracy,0.5972058567628706,0.5625,0.6231978989512471,180
real_data6_testing,missingness_mcar,macro_f1,0.5960396039603961,0.5661881977671451,0.6274572318906517,180
real_data6_testing,missingness_mcar,kendalltau,0.5147058823529411,0.44852941176470584,0.5735294117647058,180
real_data6_testing,missingness_mcar,weightedtau,0.5840967842987306,0.4916982326430668,0.6260221844490739,180
real_data6_testing,missingness_mcar,spearmanr,0.670343137254902,0.621905637254902,0.7156862745098039,180
real_data6_testing,missingness_mcar,ndcg_score,0.9485656351570523,0.9298640196410972,0.9574822939642615,180
real_data6_testing,missingness_mcar,rbo,0.6668920948332713,0.6576574671243789,0.6910043387984565,180
